
3574|S1DMTG014P|Wilayah Senayan|TEJA BUANA|50|ATM TUNAI|TRANSPORTASI|-6.184667, 106.835786|Gedung Teja Buana, Jl. Menteng Raya No.29, Kebon Sirih, Menteng, Jakarta Pusat 10340|Kel. Kebon Sirih|Menteng|Kota Jakarta Pusat|DKI JAKARTA|10340
3575|S1DMTG015V|Wilayah Senayan|KCU MENTENG 2|100|ATM TUNAI|INSTANSI/KANTOR|-6.184776, 106.835611|Jl. Menteng Raya No. 76, Kebon Sirih, Menteng, Jakarta Pusat 10340|Kel. Kebon Sirih|Menteng|Kota Jakarta Pusat|DKI JAKARTA|10340
3576|S1DMTG02BZ|Wilayah Senayan|HOTEL MAHARAJA|50|ATM TUNAI|HOTEL/RESTORAN|-6.240498, 106.824842|Jl. Kapten tendean No. 1, Kuningan Barat, Mampang Prapatan, Jakarta Selatan 12710|Kel. Kuningan Barat|Mampang Prapatan|Kota Jakarta Selatan|DKI JAKARTA|12710
3577|S1DMTG02UP|Wilayah Senayan|RS THT PROKLAMASI|50|ATM TUNAI|MALL/PLAZA|-6.198474, 106.841961|JL. Pegangsaan Timur No. 15A|Kel. Pegangsaan|Menteng|Kota Jakarta Pusat|DKI JAKARTA|10320
3578|S1DMTG02WM|Wilayah Senayan|KLN STASIUN GAMBIR 1|100|ATM TUNAI|TRANSPORTASI|-6.177956, 106.831374|Jl. Medan Merdeka Timur No. 27, Gambir, Gambir, Jakarta Pusat 10110|Kel. Gambir|Gambir|Kota Jakarta Pusat|DKI JAKARTA|10110
3579|S1DMTG03HA|Wilayah Senayan|KLN KEM. PERTAHANAN|50|ATM TUNAI|INSTANSI/KANTOR|-6.177165, 106.822041|Jl. Merdeka Barat 13-14, Gambir, Gambir, Jakarta Pusat 10110|Kel. Gambir|Gambir|Kota Jakarta Pusat|DKI JAKARTA|10110
3580|S1DMTG07CX|Wilayah Senayan|HOTEL OASIS AMIR|50|ATM TUNAI|HOTEL/RESTORAN|-6.174487, 106.838995|Jl. Senen Raya Kav.135-137, Senen, Senen, Jakarta Pusat 10410|Kel. Senen|Senen|Kota Jakarta Pusat|DKI JAKARTA|10410
3581|S1DMTG07CY|Wilayah Senayan|HOTEL MENTENG I|100|ATM TUNAI|HOTEL/RESTORAN|-6.190665, 106.835964|Jl. R.P. Soeroso No. 28, Cikini, Menteng, Jakarta Pusat 10330|Kel. Cikini|Menteng|Kota Jakarta Pusat|DKI JAKARTA|10330
3582|S1DMTG07CZ|Wilayah Senayan|MENTENG HUIS|50|ATM TUNAI|PERTOKOAN|-6.187737, 106.83644|Jl. Cikini Raya No.2-4, Cikini, Menteng, Jakarta Pusat 10330|Kel. Cikini|Menteng|Kota Jakarta Pusat|DKI JAKARTA|10330
3583|S1DMTG12CC|Wilayah Senayan|INACRAFT 2017 - 2|100|ATM TUNAI|INSTANSI/KANTOR|-6.186813, 106.825665|Jl. KH. Wahid Hasyim No. 116, Kebon Sirih, Menteng, Jakarta Pusat 10340|Kel. Kebon Sirih|Menteng|Kota Jakarta Pusat|DKI JAKARTA|10340
3584|S1DMTG12FF|Wilayah Senayan|PD PASAR JAYA CIKINI|50|ATM TUNAI|TRANSPORTASI|-6.177956, 106.831374|Jl. Medan Merdeka Timur No. 27, Gambir, Gambir, Jakarta Pusat 10110|Kel. Gambir|Gambir|Kota Jakarta Pusat|DKI JAKARTA|10110
3585|S1DMTG12GG|Wilayah Senayan|RM SEDERHANA R SALEH|100|ATM TUNAI|HOTEL/RESTORAN|-6.192106, 106.841885|Jl. Raden Saleh No. 29 , Cikini, Menteng, Jakarta Pusat 10330|Kel. Cikini|Menteng|Kota Jakarta Pusat|DKI JAKARTA|10330
3604|S1DPCG014J|Wilayah Kota|KCU PECENONGAN 1|100|ATM TUNAI|INSTANSI/KANTOR|-6.16483,106.826736|Jl. Pecenongan Raya No. 52 - Jakarta Pusat|Kebon Kelapa|Gambir|Kota Jakarta Pusat|DKI JAKARTA|#N/A
3605|S1DPCG018V|Wilayah Kota|KLN PASAR BARU 1|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.164217,106.832372|Jl. Pintu Air Raya No. 56 B-C, Jakarta Pusat|Pasar Baru|Sawah Besar|Kota Jakarta Pusat|DKI JAKARTA|#N/A
3607|S1DPCG01AD|Wilayah Kota|PLAZA GAJAH MADA|100|ATM TUNAI|MALL/PLAZA|-6.16014,106.818636|Jalan Gajah Mada, Petojo Utara, Jakarta Pusat|Petojo Utara|Gambir|Kota Jakarta Pusat|DKI JAKARTA|#N/A
3608|S1DPCG01AR|Wilayah Kota|GALERIA PASAR BARU|100|ATM TUNAI|MALL/PLAZA|-6.163484,106.833871|Geleria Komp. Pertokoan Ps. Baru Jakarta Pusat|Pasar Baru|Sawah Besar|Kota Jakarta Pusat|DKI JAKARTA|#N/A
3611|S1DPCG02GZ|Wilayah Kota|"DIR.LAYANAN GD""A"""|100|ATM TUNAI|INSTANSI/KANTOR|-6.168902,106.837015|Departemen Keuangan  Jl. Lapangan Banteng Timur Jakarta Pusat|Pasar Baru|Sawah Besar|Kota Jakarta Pusat|DKI JAKARTA|#N/A
3612|S1DPCG02LL|Wilayah Kota|HOTEL IBIS|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.160437, 106.819648|Jl. Hayam Wuruk no. 35, Jakarta Pusat|Kebon Kelapa|Gambir|Kota Jakarta Pusat|DKI JAKARTA|10120
3613|S1DPCG02SX|Wilayah Kota|HOTEL C-ONE|100|ATM TUNAI|HOTEL/RESTORAN|-6.167702,106.87294|Jl. Letjend. Suprapto Cempaka Putih Jakarta Pusat|Cempaka Putih Barat|Cempaka Putih|Kota Jakarta Pusat|DKI JAKARTA|#N/A
3614|S1DPCG02SY|Wilayah Kota|KLN TAMAN SARI 3|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.164217,106.832372|Jl. Mangga Besar Raya No. 84|Taman Sari|Taman Sari|Kota Jakarta Pusat|DKI JAKARTA|11150
3615|S1DPCG05FJ|Wilayah Kota|KLN SAWAH BESAR|100|ATM TUNAI|PERTOKOAN|-6.159404,106.820092|Jl. Sukarjo Wiryopranoto No.13 Kel.Maphar Kec.Tamansari Jakarta Barat|Maphar|Taman Sari|Kota Jakarta Barat|DKI JAKARTA|#N/A
3616|S1DPCG07DA|Wilayah Kota|HARCO PSR BARU|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.16166,106.832557|Jl. Samanhudi No.133 Jakarta Pusat|Pasar Baru|Sawah Besar|Kota Jakarta Pusat|DKI JAKARTA|#N/A
3617|S1DPCG07DB|Wilayah Kota|GOLDEN TRULY|100|ATM TUNAI|INSTANSI/KANTOR|-6.161569,106.838198|Jl. Gunung Sahari Raya No. 59, Jakarta Pusat|Gunung Sahari Selatan|Kemayoran|Kota Jakarta Pusat|DKI JAKARTA|#N/A
3618|S1DPCG12BB|Wilayah Kota|KLN TAMAN SARI 4|100|ATM TUNAI|PERTOKOAN|-6.149704 , 106.820689|Jl. Mangga Besar Raya No. 84|Taman Sari|Taman Sari|Kota Jakarta Barat|DKI JAKARTA|11150
3620|S1DPDS12DD|Wilayah Medan|KK GUNUNG TUA|100|ATM TUNAI|PERTOKOAN|1.5130584.99.6266869|Jl. Sisingamangaraja Lk. I Gunung Tua||Gunungtua|Kab. Padang Lawas Utara|Sumatera Utara|#N/A
3621|S1DPDSK001|Wilayah Medan|KC PDG SIDEMPUAN CASHLESS|50|ATM NON TUNAI|INSTANSI/KANTOR|1.3767074.99.2706857|Jl. Patrice Lumumba I No. 5 Padang Sidempuan|Kel. Wek III |Padang Sidempuan Utara|Kota Padang Sidempuan|Sumatera Utara|#N/A
3622|S1DPIM011I|Wilayah BSd|KLN PONDOK INDAH MALL 1|100|ATM TUNAI|MALL/PLAZA|-6.265529,106.783022|JL. METRO PONDOK INDAH, JAKARTA SELATAN|PONDOK PINANG|KEBAYORAN LAMA|Kota Jakarta Selatan|DKI JAKARTA|12310
3623|S1DPIM014S|Wilayah BSd|KLN BINTARO I|100|ATM TUNAI|PERTOKOAN|-6.272085,106.741924|JL. SEKTOR III A BLOK D NO. 48 PD. AREN, TANGERANG SELATAN (RUKO BINTARO)|PONDOK KARYA|PONDOK AREN|Kota Tangerang Selatan|Banten|15225
3624|S1DPIM016T|Wilayah Senayan|KLN PONDOK INDAH ARTERI 2|100|ATM TUNAI|MALL/PLAZA|-6.251442, 106.781723|Jl. SULTAN ISKANDAR MUDA No. 25, Kebayoran Lama Selatan, Kebayoran Lama, Jakarta Selatan 12240|Kel. Kebayoran Lama Utara|Kebayoran Lama|Kota Jakarta Selatan|DKI JAKARTA|12240
3625|S1DPIM019M|Wilayah Senayan|KLN VETERAN BINTARO|50|ATM TUNAI|PERTOKOAN|-6.261253, 106.767113|Jl. Raya RC Veteran No. 2 Bintaro, Pesanggrahan, Jakarta Selatan 12330|Kel. Bintaro|Pesanggrahan|Kota Jakarta Selatan|DKI JAKARTA|12330
3626|S1DPIM01BD|Wilayah Senayan|KLN PONDOK PINANG|100|ATM TUNAI|MALL/PLAZA|-6.258278, 106.777674|Jl. Ciputat Raya No. 16, Pondok Pinang, Kebayoran Lama, Jakarta Selatan 12310|Kel. Pondok Pinang|Kebayoran Lama|Kota Jakarta Selatan|DKI JAKARTA|12310
3627|S1DPIM02HV|Wilayah BSd|KLN PONDOK INDAH MALL 2|100|ATM TUNAI|MALL/PLAZA|-6.265529,106.783022|JL. METRO PONDOK INDAH, JAKARTA SELATAN|PONDOK PINANG|KEBAYORAN LAMA|Kota Jakarta Selatan|DKI JAKARTA|12310
3628|S1DPIM02PQ|Wilayah Senayan|BINUS ALAM SUTERA 2|50|ATM TUNAI|MALL/PLAZA|-6.2231591, 106.6500223|Jl. Jalur Sutera Barat Kav. 21, Alam Sutera, Serpong, Panunggangan, Kec. Tangerang, Kota Tangerang, Banten 15325|Kreo Selatan|Larangan|Kota Tangerang|BANTEN|15325
3629|S1DPIM02TW|Wilayah BSd|KLN DUTA MAS FATMAWATI|100|ATM TUNAI|PERTOKOAN|-6.155098,106.475318|JL. RS. FATMAWATI NO. 39 BLOK B1-5 JAKARTA SELATAN|CIPETE UTARA|KEBAYORAN BARU|Kota Jakarta Selatan|DKI JAKARTA|12150
3630|S1DPIM02WS|Wilayah BSd|KCP PASAR MODERN BINTARO|100|ATM TUNAI|PERTOKOAN|-6.164537,106.431813|RUKO PASAR MODERN BLOK PMA/RA NO. 18-19 SEKTOR VII PD. AREN|PONDOK AREN|PONDOK AREN|Kota Tangerang Selatan|Banten|15224
3636|S1DPKN08HU|Wilayah Surabaya|RUMAH DINAS PAMEKASAN|50|ATM TUNAI|PERUMAHAN/PEMUKIMAN|-7.1658233, 113.4816126|JL. TRUNOJOYO 87 PAMEKASAN|PARTEKER|PAMEKASAN|KAB. PAMEKASAN|Jawa Timur|69311
3637|S1DPKN08HV|Wilayah Surabaya|KLN SAMPANG 2|50|ATM TUNAI|PERUMAHAN/PEMUKIMAN|-7.1883556, 113.2426813|JL. KH.WAHID HASYIM NO. 4 A, KEL GUNUNGSEKAR, KEC KOTA, KAB SAMPANG|GUNUNG SEKAR|SAMPANG|Kab. Sampang|Jawa Timur|69216
3638|S1DPKN09IQ|Wilayah Surabaya|RSUD MOH.ANWAR SUMENEP|100|ATM TUNAI|KESEHATAN|-7.014966, 113.863638|JL. DR. CIPTO, DESA KOLOR, KECAMATAN KOTA, KABUPATEN SUMENEP|KOLOR|KOTA SUMENEP|KAB. SUMENEP|Jawa Timur|69417
3639|S1DPKN09IR|Wilayah Surabaya|SWALAYAN PERINTIS JAYA|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-7.1868594, 113.2401869|SWALAYAN PERINTIS JAYA, JL. KH. WAHID HASYIM, KABUPATEN SAMPANG, JAWA TIMUR|GUNUNG SEKAR|SAMPANG|Kab. Sampang|Jawa Timur|69216
3640|S1DPKN09IS|Wilayah Surabaya|KLN TAMBERU|100|ATM TUNAI|PERTOKOAN|-6.8963148, 113.4614248|JL. RAYA TAMBERU, KEL TAMBERU BARAT KEC. SOKOBANAH, SAMPANG|TAMBERU BARAT|SOKOBANAH|Kab. Sampang|Jawa Timur|69262
3641|S1DPKN09IT|Wilayah Surabaya|RSUD PAMEKASAN|100|ATM TUNAI|KESEHATAN|-7.1836635, 113.4782677|JL. RAYA PANGLEGUR NO. 5 PAMEKASAN|PANGLEGUR|TLANAKAN|KAB. PAMEKASAN|Jawa Timur|69371
3655|S1DPMK013F|Wilayah Senayan|KCU PASAR MAYESTIK 1|100|ATM TUNAI|INSTANSI/KANTOR|-6.241658, 106.79045|Jl. Kyai Maja No. 75-76, Gunung, Kebayoran Baru, Jakarta Selatan 12120|Kel. Gunung|Kebayoran Baru|Kota Jakarta Selatan|DKI JAKARTA|12120
3656|S1DPMK019N|Wilayah Senayan|KLN LARANGAN 1|100|ATM TUNAI|PERTOKOAN|-6.232747, 106.730953|Jl. Ciledug Raya No. 1, Larangan Utara, Larangan, Tangerang 15154|Kel. Gaga|Larangan|Kota Tangerang|BANTEN|15154
3657|S1DPMK01BE|Wilayah Senayan|KLN CIPULIR 1|50|ATM TUNAI|PERTOKOAN|-6.237757, 106.767873|Jl. Ciledug Raya No. 123 ABC, Ulujami, Pesanggrahan, Jakarta Selatan 12250|Kel. Ulujami|Pesanggrahan|Kota Jakarta Selatan|DKI JAKARTA|12250
3658|S1DPMK02HW|Wilayah Senayan|KCU PASAR MAYESTIK 3|50|ATM TUNAI|INSTANSI/KANTOR|-6.241658, 106.79045|Jl. Kyai Maja No. 75-76, Gunung, Kebayoran Baru, Jakarta Selatan 12120|Kel. Gunung|Kebayoran Baru|Kota Jakarta Selatan|DKI JAKARTA|12120
3659|S1DPMK02HX|Wilayah Senayan|GIANT CILEDUG|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.235142, 106.739092|Jl. Cileduk Raya No. 53, Kreo Selatan, Larangan, Tangerang Banten 15156|Kel. Kreo Selatan|Larangan|Kota Tangerang|BANTEN|15156
3660|S1DPMK02IP|Wilayah Senayan|KCU PASAR MAYESTIK 4|50|ATM TUNAI|INSTANSI/KANTOR|-6.241658, 106.79045|Jl. Kyai Maja No. 75-76, Gunung, Kebayoran Baru, Jakarta Selatan 12120|Kel. Gunung|Kebayoran Baru|Kota Jakarta Selatan|DKI JAKARTA|12120
3661|S1DPMK02IQ|Wilayah Senayan|KCU PASAR MAYESTIK 2|100|ATM TUNAI|INSTANSI/KANTOR|-6.241658, 106.79045|Jl. Kyai Maja No. 75-76, Gunung, Kebayoran Baru, Jakarta Selatan 12120|Kel. Gunung|Kebayoran Baru|Kota Jakarta Selatan|DKI JAKARTA|12120
3662|S1DPMK02WU|Wilayah Senayan|METRO CIPULIR|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.238765, 106.777562|Jl. Ciledug Raya No.37|Kel. Cipulir|Kebayoran Lama|Kota Jakarta Selatan|DKI JAKARTA|12230
3663|S1DPMK03UH|Wilayah Senayan|KLN CIPULIR 2|100|ATM TUNAI|PERTOKOAN|-6.237757, 106.767873|Jl. Ciledug Raya No. 123 ABC, Ulujami, Pesanggrahan, Jakarta Selatan 12250|Kel. Ulujami|Pesanggrahan|Kota Jakarta Selatan|DKI JAKARTA|12250
3664|S1DPMK03UJ|Wilayah Senayan|UNMUH JAKARTA|50|ATM TUNAI|PENDIDIKAN|-6.298131, 106.767021|Jl. K.H Ahmad Dahlan, Cireundeu, Ciputat Timur, Tangerang Selatan 15419|Kel. Cirendeu|Ciputat Timur|Kota Tangerang|BANTEN|15419
3665|S1DPMK03XH|Wilayah Senayan|KLN LARANGAN 2|100|ATM TUNAI|PERTOKOAN|-6.232747, 106.730953|Jl. Ciledug Raya No. 1, Larangan Utara, Larangan, Tangerang 15154|Kel. Gaga|Larangan|Kota Tangerang|BANTEN|15154
3666|S1DPMK05FH|Wilayah Senayan|BINUS KAMPUS KIJANG|50|ATM TUNAI|PERTOKOAN|-6.193886, 106.788394|Jl. Kemanggisan Ilir III no. 45, Kemanggisan, Palmerah, Jakarta Barat 11480|Kel. Kemanggisan|Palmerah|Kota Jakarta Barat|DKI JAKARTA|11480
3667|S1DPMK07DC|Wilayah Senayan|SWALAYAN RAJA BUAH|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.209038, 106.770326|Jl. Arteri Kelapa Dua, Kelapa dua, Kebon Jeruk, Jakarta Barat 11550|Kel. Kelapa Dua|Kebon Jeruk|Kota Jakarta Barat|DKI JAKARTA|11550
3668|S1DPMK12II|Wilayah Senayan|INDOMARET CIPUTAT RAYA 3|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.266635, 106.774861|Jl. Ciputat Raya No.101|Kel. Pondok Pinang|Kebayoran Lama|Kota Jakarta Selatan|DKI JAKARTA|12310
3669|S1DPMK12JJ|Wilayah Senayan|INDOMARET JL. HJ. NAWI|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.264502, 106.794338|Jl. H. Nawi Raya RT 04 / 007, Gandaria Utara, Kebayoran Baru, Jakarta Selatan 12140|Kel. Gandaria Utara|Kebayoran Baru|Kota Jakarta Selatan|DKI JAKARTA|12140
3672|S1DPON08HY|Wilayah Malang|KC PONOROGO 4|100|ATM TUNAI|INSTANSI/KANTOR|'-7.867474,111.469989|JL. SOEKARNO HATTA NO. 74, PONOROGO 63419|BANGUNSARI|PONOROGO|KAB. PONOROGO|Jawa Timur|63419
3673|S1DPON09II|Wilayah Malang|KK BALONG 1|100|ATM TUNAI|PERTOKOAN|-7.957535,111.437048|JL. RAYA BALONG PONOROGO|BALONG|BALONG|KAB. PONOROGO|Jawa Timur|63461
3674|S1DPON09IJ|Wilayah Malang|BADEGAN PONOROGO|100|ATM TUNAI|INSTANSI/KANTOR|-7.871906, 111.327977|JL. RAYA SUDIRMAN, JETIS PONOROGO|Badegan|Badegan|Kab. Ponorogo|Jawa Timur|63455
3675|S1DPON09IK|Wilayah Malang|KLN BALEHARJO 1|100|ATM TUNAI|PERTOKOAN|-8.195679,111.109478|JL. GATOT SUBROTO PACITAN PONOROGO|BALEHARJO|PACITAN|Kab. Pacitan|Jawa Timur|63512
3676|S1DPON09IL|Wilayah Malang|KC PACITAN 2|100|ATM TUNAI|PERTOKOAN|'-8.163915,111.110229|JL. PANGLIMA SUDIRMAN NO. 142 A, PACITAN|Baleharjo|Pacitan|Kab. Pacitan|Jawa Timur|63511
3677|S1DPON10EA|Wilayah Malang|KLN SUMOROTO|100|ATM TUNAI|PERTOKOAN|7.865677,111.408019|JL. RAYA PONOROGO-SOLO|KAUMAN|KAUMAN|KAB. PONOROGO|Jawa Timur|63451
3678|S1DPON10EB|Wilayah Malang|MINI MARKET DANYANG|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-7.791786,111.450105|JL. RAYA PONOROGO - DANYANG PONOROGO|SUKOREJO|SUKOREJO|KAB. PONOROGO|Jawa Timur|63453
3679|S1DPON10EC|Wilayah Malang|PERTOKOAN JENAGAN|100|ATM TUNAI|PERTOKOAN|-7.820783,111.550732|JL. RAYA JENANGAN, PONOROGO|JENANGAN|JENANGAN|KAB. PONOROGO|Jawa Timur|63492
3680|S1DPON10ED|Wilayah Malang|JETIS|100|ATM TUNAI|PERTOKOAN|-7.933496,111.476654|JL. RAYA JETIS PONOROGO 63473|JETIS|JETIS|KAB. PONOROGO|Jawa Timur|63473
3681|S1DPON10EE|Wilayah Malang|ATM PERTOKOAN PULUNG|100|ATM TUNAI|PERTOKOAN|-7.8752,111.594479|JL. RAYA PULUNG, PONOROGO 63481|PULUNG|PULUNG|KAB. PONOROGO|Jawa Timur|63481
3682|S1DPON10EF|Wilayah Malang|UNMUH PONOROGO|50|ATM TUNAI|PENDIDIKAN|-7.861341,111.495237|JL. BUDI UTOMO PONOROGO|SURODIKRAMAN|PONOROGO|KAB. PONOROGO|Jawa Timur|63419
3683|S1DPON11KG|Wilayah Malang|RUKO PEGADAIAN|100|ATM TUNAI|PERTOKOAN|-7.870242,111.461408|JL. DIPONEGORO NO. 21-24 PONOROGO 63419|KAUMAN|PONOROGO|KAB. PONOROGO|Jawa Timur|63414
3684|S1DPON11KH|Wilayah Malang|KC PACITAN 3|100|ATM TUNAI|INSTANSI/KANTOR|-8.163915,111.110229|JL. PANGLIMA SUDIRMAN NO. 142 A, PACITAN|Baleharjo|Pacitan|Kab. Pacitan|Jawa Timur|63511
3685|S1DPON11KI|Wilayah Malang|RSU AISIYAH|50|ATM TUNAI|KESEHATAN|-7.868372,111.471511|JL. DR. SUTOMO NO. 18-22 PONOROGO 63419|BANGUNSARI|PONOROGO|KAB. PONOROGO|Jawa Timur|63419
3686|S1DPRB06CM|Wilayah Malang|CABANG PROBOLINGGO 2|50|ATM TUNAI|PERUMAHAN/PEMUKIMAN|-7.752332,113.214940|JL. SUROYO NO. 6, PROBOLINGGO|TISNONEGARAN|KANIGARAN|KOTA PROBOLINGGO|Jawa Timur|67211
3687|S1DPRB08HZ|Wilayah Malang|KLN KRAKSAAN 2|100|ATM TUNAI|INDUSTRI/PABRIK|-7.760062,113.424927|JL. P. SUDIRMAN NO. 220 KRAKSAAN|KRAKSAAN WETAN|KRAKSAAN|KAB. PROBOLINGGO|Jawa Timur|67282
3688|S1DPRB08IA|Wilayah Malang|RAYA LECES|50|ATM TUNAI|INDUSTRI/PABRIK|-7.846302,113.229381|JL. RAYA LUMAJANG, LECES , PROBOLINGGO|Sumberkedawung|Leces|KAB. PROBOLINGGO|Jawa Timur|67273
3689|S1DPRB09IF|Wilayah Malang|JL DR SUTOMO PERTOKOAN GM|50|ATM TUNAI|PERTOKOAN|-7.752393,113.217146|JL. DR. SUTOMO NO. 42 PROBOLINGGO|MAYANGAN|MAYANGAN|KOTA PROBOLINGGO|Jawa Timur|67218
3690|S1DPRB09IG|Wilayah Malang|RSU WONOLANGAN JL. DRINGU|50|ATM TUNAI|KESEHATAN|-7.768285,113.247630|JL. RAYA DRINGU NO. 118 PROBOLINGGO|DRINGU|DRINGU|KAB. PROBOLINGGO|Jawa Timur|67271
3691|S1DPRB09IH|Wilayah Malang|RSUD PASIRIAN LUMAJANG|50|ATM TUNAI|KESEHATAN|-8.208613,113.116167|JL. S PARMAN NO.13 PASIRIAN LUMAJANG|PASIRIAN|PASIRIAN|KAB. LUMAJANG|Jawa Timur|67372
3692|S1DPRB10EG|Wilayah Malang|RSUD HARYOTO|50|ATM TUNAI|KESEHATAN|-8.121777,113.227727|JL. AHMAD YANI NO. 281, LUMAJANG|JOGOYUDAN|LUMAJANG|KAB. LUMAJANG|Jawa Timur|67315
3693|S1DPRB10EH|Wilayah Malang|ATM RSUD JATIROTO|100|ATM TUNAI|KESEHATAN|-8.118470,113.359551|JL. PB SUDIRMAN NO. 81, JATIROTO- LUMAJANG|JATIROTO|JATIROTO|KAB. LUMAJANG|Jawa Timur|67355
3694|S1DPRB10EI|Wilayah Malang|ATM INDOMARET SENDURO|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-8.098731,113.090391|JL. RAYA SENDURO, DUSUN I SUMBERAGUNG RT/RW:02/03 , SENDURO LUMAJANG|SENDURO|SENDURO|KAB. LUMAJANG|Jawa Timur|67361
3695|S1DPRB10EJ|Wilayah Malang|ATM PT.SASA INTI|100|ATM TUNAI|INDUSTRI/PABRIK|-7.792099,113.311942|JL. RAYA GENDING, KM 12 PROBOLINGGO (67272)|GENDING|GENDING|KAB. PROBOLINGGO|Jawa Timur|67272
3696|S1DPRB10EK|Wilayah Malang|ATM HOTEL RATNA|50|ATM TUNAI|HOTEL/RESTORAN|-7.753226,113.212523|JL. PANGLIMA SUDIRMAN NO. 16 PROBOLINGGO|TISNONEGARAN|KANIGARAN|KOTA PROBOLINGGO|Jawa Timur|67211
3697|S1DPRB10EL|Wilayah Malang|SWALAYAN DIVA|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-7.759359,113.429386|JL. PANGLIMA SUDIRMAN NO. 56-57 KRAKSAAN|ASEMBAGUS|KRAKSAAN|KAB. PROBOLINGGO|Jawa Timur|67282
3705|S1DPSM013Z|Wilayah BSd|KLN PASAR MINGGU 1|100|ATM TUNAI|PERTOKOAN|-6.285535,106.838605|JL. RAYA RAGUNAN NO. 4 JAKARTA SELATAN |PASAR MINGGU|PASAR MINGGU|Kota Jakarta Selatan|DKI JAKARTA|12520
3706|S1DPSM01BF|Wilayah BSd|GEDUNG GRAHA ARSA|100|ATM TUNAI|PERUMAHAN/PEMUKIMAN|-6.275308,106.84148|JL. SIAGA RAYA NO. 31 PEJATEN BARAT, JAKARTA SELATAN|PEJATEN BARAT|PASAR MINGGU|Kota Jakarta Selatan|DKI JAKARTA|12510
3707|S1DPSM01BH|Wilayah BSd|KLN PASAR MINGGU 3|50|ATM TUNAI|PERTOKOAN|-6.285535,106.838605|JL. RAYA RAGUNAN NO. 4 JAKARTA SELATAN |PASAR MINGGU|PASAR MINGGU|Kota Jakarta Selatan|DKI JAKARTA|12520
3708|S1DPSM02BO|Wilayah BSd|TRUBA JURONG TG.BARAT|100|ATM TUNAI|INDUSTRI/PABRIK|-6.302193,106.848151|JL. SWADAYA II NO. 7 WISMA PSM, TANJUNG BARAT, JAKARTA SELATAN|TANJUNG BARAT|JAGAKARSA|Kota Jakarta Selatan|DKI JAKARTA|12530
3709|S1DPSM02CX|Wilayah BSd|INS.ILMU PEMERINTAHAN|100|ATM TUNAI|PENDIDIKAN|-6.284293,106.818051|JL. AMPERA RAYA, CILANDAK TIMUR, JAKARTA SELATAN|CILANDAK TIMUR|PASAR MINGGU|Kota Jakarta Selatan|DKI JAKARTA|12560
3710|S1DPSM02MS|Wilayah BSd|KLN PASAR MINGGU 2|100|ATM TUNAI|PERUMAHAN/PEMUKIMAN|-6.285535,106.838605|JL. RAYA RAGUNAN NO. 4 JAKARTA SELATAN |PASAR MINGGU|PASAR MINGGU|Kota Jakarta Selatan|DKI JAKARTA|12520
3711|S1DPSM02WT|Wilayah BSd|GEDUNG ANEKA TAMBANG|100|ATM TUNAI|INSTANSI/KANTOR|-6.302523,106.842878|JL. TB. SIMATUPANG NO. 1 TANJUNG BARAT, JAKARTA SELATAN|TANJUNG BARAT|JAGAKARSA|Kota Jakarta Selatan|DKI JAKARTA|12530
3712|S1DPSN08HW|Wilayah Malang|KLN BANGIL 2|50|ATM TUNAI|PERTOKOAN|-7.601520, 112.790393|JL. JAKSA AGUNG SUPRAPTO 31 BANGIL - PASURUAN|KALIREJO|BANGIL|KAB. PASURUAN|Jawa Timur|67153
3713|S1DPSN08HX|Wilayah Malang|RUKO GRAND PARIMAS|100|ATM TUNAI|PERTOKOAN|-7.648625, 112.902001|JL. PANGLIMA SUDIRMAN NO. 115 KAV. 25PASURUAN|PURWOREJO|PURWOREJO|Kota Pasuruan|Jawa Timur|67115
3714|S1DPSN09IM|Wilayah Malang|TAMAN DAYU JL.RAYA SBY|100|ATM TUNAI|PARIWISATA|-7.667162, 112.699976|JL. RAYA SURABAYA - MALANG KM. 48 PANDAAN PASURUAN|RACI|BANGIL|KAB. PASURUAN|Jawa Timur|67153
3715|S1DPSN09IN|Wilayah Malang|PT. PIER|50|ATM TUNAI|INDUSTRI/PABRIK|-7.646554,112.566002|JL. RAYA SURABAYA PASURUAN KM 50 RACI - BANGIL 67153|RACI|BANGIL|KAB. PASURUAN|Jawa Timur|67153
