
548|GAJAH MADA SEMARANG|-6.984149,110.421517|RUKO GAJAH MADA BUILDING BLOK E-3, JL. GAJAH MADA NO.99 KOTA SEMARANG|50134|KOTA SEMARANG|Kec. Semarang Tengah|Kel. Pekunden|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024)33045656|
549|PAMULARSIH|-6.98383,110.397724|JL. PAMULARSIH RAYA NO 99, KOTA SEMARANG |50141|KOTA SEMARANG|Kec. Semarang Barat|Kel. Bojongsalaman|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024)76670262|(024)7660261
551|KENDAL|-6.925255,110.206239|JL. PEMUDA NO. 15 A, KENDAL |51313|KAB. KENDAL|Kec. Kendal|Kel. Pekauman||Luar Jabodetabek|JAWA TENGAH|JAWA|(0294)381195,382501|
552|KALIWUNGU (TEXMACO)|-6.966535,110.278165|JL. RAYA TIMUR NO. 92B KEL. KUTOHARJO,KEC. KALIWUNGU,KAB.  KENDAL |51372|KAB. KENDAL|Kec. Kaliwungu|Kel. Kutoharjo||Luar Jabodetabek|JAWA TENGAH|JAWA|(0294) 385321|
553|BOJA|-7.103908, 110.275826|JL. PEMUDA NO.141 BOJA, KAB. KENDAL|51381|KAB. KENDAL|Kec. Boja|#N/A||Luar Jabodetabek|JAWA TENGAH|JAWA|(0294)571333|(0294)571334
555|WELERI|-6.944149, 110.07318|JL. RAYA UTAMA NO.250 WELERI, KENDAL|51353|KAB. KENDAL|Kec. Kangkung|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0294)641148|
556|PEGANDON|-6.962093.110.151538|Jl.Raya Pegandon-Patemon Sunan Abinawa No.91|51357|KAB. KENDAL|KEC. PEGANDON|Penanggulan||Luar Jabodetabek|JAWA TENGAH|JAWA|0294 3686570|0294 3686570
557|PEKALONGAN|-6.886534,109.668832|JL. IMAM BONJOL NO. 59 - PEKALONGAN|51117|KOTA PEKALONGAN|Kec. Pekalongan Barat|Ds. Pringlangu||Luar Jabodetabek|JAWA TENGAH|JAWA|(0285)423045,423046|(0285)424589
558|BATANG|-6.907,109.727561|JL. JEND. SUDIRMAN NO. 266 BATANG |51214|KAB. BATANG|Kec. Batang|Kel. Kasepuhan||Luar Jabodetabek|JAWA TENGAH|JAWA|(0285)392228,391464,391310|(0285)391696
559|WIRADESA|-6.89025,109.632522|PUSAT PERDAGANGAN WIRAMALL, JL. A. YANI NO. 27 WIRADESA, PEKALONGAN|51152|KAB. PEKALONGAN|Kec. Wiradesa|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0285) 411946|(0285) 411978
560|KEDUNGWUNI|-6.960993,109.647417|JL. RAYA GEMBONG NO. 30 KEDUNGWUNI - PEKALONGAN|51173|KAB. PEKALONGAN|Kec. Kedungwuni|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0285)785946,785947|(0285)785947
561|LIMPUNG|-7.005805,109.924822|JL. RAYA LIMPUNG - BANYUPUTIH KM.01 KEC. LIMPUNG KABUPATEN BATANG|51271|KAB. BATANG|Kec. Limpung|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0285) 4468846|(0285) 4468836
562|COMAL|-6.899605,109.533385|JL. AHMAD YANI NO.14 COMAL, KAB. PEMALANG|52363|KAB. PEMALANG|Kec. Comal|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0258)-4475810|(0285) 4475811
563|BANDAR|-6.899605,109.533385|JL. RAYA BANDAR NO. 45, KAB. BATANG|51214|KAB. BATANG|Kec. Batang|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0285) 4416176|
564|BUARAN|-6.899605,109.533385|JL. URIP SUMOHARJO 171, PRINGLANGU, PEKALONGAN BARAT, KOTA PEKALONGAN|51117|KOTA PEKALONGAN|Kec. Buaran|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0285) 4460454|
566|PATI|-6.750116,111.029671|JL. PANGLIMA SUDIRMAN NO. 55 - PATI |59212|KAB. PATI|Kec. Rembang|Kel. Tasikagung||Luar Jabodetabek|JAWA TENGAH|JAWA|(0295) 381335,381227,381117, 382934, 384515|(0295)382935
567|REMBANG|-6.71599, 111.344351|JL. PEMUDA NO.51 REMBANG|59212|KAB. REMBANG|Kec. Rembang|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0295)692740,692330|(0295)692331
568|JUWANA|-6.717842,111.146428|JL. P. SUDIRMAN RUKO PLASA NO.10- JUWANA-PATI|59185|KAB. PATI|Kec. Juwana|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0295)472233|(0295) 473075
570|NGEMPLAK|-6.613854,111.053246|JL.RAYA PATI - TAYU KM.18 RT 03 RW 01 DESA NGEMPLAK KIDUL, KEC. MARGOYOSO, KAB. PATI|59154|KAB. PATI|kec. Margoyoso|Ds. Ngemplak Kidul||Luar Jabodetabek|JAWA TENGAH|JAWA|(0295) 4150746|
571|LASEM|-6.69438, 111.439623|JL. UNTUNG SUROPATI NO. 73 KARANGTURI, KEC. LASEM, KAB. REMBANG|59271|KAB. REMBANG|Kec. Lasem|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0295) 531055|(0295) 531055
572|GABUS|-6.839139, 111.010686|JL. RAYA PATI - GABUS KM 11 RT 002/002 KECAMATAN GABUS, KABUPATEN PATI|59173|KAB. PATI|Kec. Gabus|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0295) 4199019|
573|TAYU|-6.839139, 111.010686|JL. PANGLIMA SUDIRMAN NO. 70 TAYU, KAB. PATI|59155|KAB. PATI|Kec. Tayu|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0295) 4590003|
575|SALATIGA|-7.336184,110.506454|JL.JEND.SUDIRMAN NO.3, SALATIGA |50711|KOTA SALATIGA|Kec. Sidorejo|Kel. Salatiga||Luar Jabodetabek|JAWA TENGAH|JAWA|(0298)323150, 316628, 321251, 323145, 323148, 323857, 321601|(0298)325100
576|AMBARAWA|-7.256859,110.405796|JL JEND. SUDIRMAN NO. 27 A AMBARAWA D/H JL.JEND.SUDIRMAN NO.68, AMBARAWA|50612|KAB. SEMARANG|Kec. Ambarawa|Kel. Kupang||Luar Jabodetabek|JAWA TENGAH|JAWA|(0298)591855|(0298)592170
577|UNIV. KRISTEN SATYA WACANA|-7.323223,110.502634|JL.DIPONEGORO NO.52-60, SALATIGA |50711|KOTA SALATIGA|Kec. Sidorejo|Kel. Salatiga||Luar Jabodetabek|JAWA TENGAH|JAWA|(0298)312819|
579|SEMARANG|-6.967650, 110.431066|JL.LETJEN.MT.HARYONO NO.16, SEMARANG |50122|KOTA SEMARANG|Kec. Semarang Timur|Kel. Mlatibaru|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024) 3515573 - 576|(024) 3515577
580|UNGARAN|-7.128126,110.404572|JL.DIPONEGORO NO.722-B, UNGARAN |50511|KAB. SEMARANG|Kec. Ungaran|Kel. Ungaran||Luar Jabodetabek|JAWA TENGAH|JAWA|(024)6923346,6923446|(024)6923346,6923446
581|PERUMPEL III|-6.960571,110.431008|JL.COASTER NO.10, SEMARANG |50174|KOTA SEMARANG|Kec. Semarang Utara|Kel. Tanjungmas|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024)3564533,3564534|
582|IKIP NEGERI (UNIV. NEGERI SEMARANG)|-7.046507,110.394917|KAMPUS UNNES JL. SEKARAN GUNUNG PATI, SEMARANG |50229|KOTA SEMARANG|Kec. Gunungpati|Kel. Sekaran|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024) 8508040|
583|JOMBLANG|-7.004361, 110.427595|JL. SRIWIJAYA NO.73 C, KELURAHAN CANDI, KECAMATAN CANDISARI, KOTA SEMARANG|50257|KOTA SEMARANG|Kec. Candisari|Kel. Candi|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024)8451779,8451780|(024)8451780
584|DR. CIPTO SEMARANG|-6.985661,110.434527|JL. DR. CIPTO 128 KEL.REJOSARI KEC. SEMARANG TIMUR KOTA SEMARANG|50124|KOTA SEMARANG|Kec. Semarang Timur||IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024) 8440345|(024) 8416537
585|EMERALD SEMARANG|-6.992405, 110.427864|JL. AHMAD YANI NO. 163 SEMARANG|50241|KOTA SEMARANG|Kec. Semarang Selatan|Kel. Pleburan|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024) 8414220|(024) 8414220
586|KRANGGAN|-6.975161,110.428391|JL. GANG PINGGIR NO. 26C, KRANGGAN, SEMARANG|50137|KOTA SEMARANG|Kec. Semarang Tengah|Kel. Kranggan|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024) 355762|(024) 355761
587|PURI ANJASMORO|-6.970262,110.390325|JL. PURI ANJASMORO BLOK E-1 NO.20 C SEMARANG|50144|KOTA SEMARANG|Kec. Semarang Barat|Kel. Tawangmas|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024) 7625653|(024) 7615811
588|PANDANARAN|-6.987600, 110.418002|JL. PANDANARAN NO.88 KOTA SEMARANG|50134|KOTA SEMARANG|Kec. Semarang Tengah|Kel. Pekunden|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024)8446946|(024)8319450
589|PLN DISTRIBUSI JATENG DAN DIY DH. PAYMENT POINT PLN JATENG DAN DIY|-7.029002, 110.418236|GEDUNG PLN DISTRIBUSI JATENG & DIY JL. TEUKU UMAR NO.47 SEMARANG|50245|KOTA SEMARANG|#REF!|#N/A|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024) 8503310|
590|KARANGJATI|-7.141316, 110.405945|JL. RAYA UNGARAN-BAWEN KM 26 DESA TEGALSARI, KEL BERGAS LOR, KEC. BERGAS, KAB. SEMARANG|50552|KAB. SEMARANG|Kec. Bergas|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0298) 523542|
591|KARANGTURI|-6.990252, 110.431901|JL. MT HARYONO NO.525 KEC. SEMARANG TENGAH, KOTA SEMARANG|50136|KOTA SEMARANG|Kec. Semarang Tengah|#N/A|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024)  455938|
592|BANYUMANIK|-6.990252, 110.431901|JL. JATI RAYA G/1 KELURAHAN SRONDOL WETAN, KEC. BANYUMANIK, SEMARANG|50264|KOTA SEMARANG|Kec. Banyumanik|Kelurahan Srondol Wetan|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024) 8455938|
599|TEGAL|-6.869191,109.129026|JL.MAYJEN.SUTOYO NO.50, TEGAL |52113|KOTA TEGAL|Kec. Tegal Barat|Kel. Pekauman||Luar Jabodetabek|JAWA TENGAH|JAWA|(0283)353334,351283,356520, 350013,324974, 324976,324975,356762, 354065,354066|(0283)357215, 324973
600|BREBES|-6.873498,109.048825|JL. A. YANI NO. 112, BREBES |52212|KAB. BREBES|Kec. Brebes|Kel. Brebes||Luar Jabodetabek|JAWA TENGAH|JAWA|(0283)672779|(0283)671941
601|SLAWI|-6.983778,109.14053|JL.JEND.SUDIRMAN NO.32 A-B, SLAWI |52415|KAB. TEGAL|#N/A|#N/A||Luar Jabodetabek|JAWA TENGAH|JAWA|(0283)492061|(0283)492062
602|PEMALANG|-6.890085,109.383696|JL.JEND.SUDIRMAN NO.9 PEMALANG|52351|KAB. PEMALANG|#N/A|#N/A||Luar Jabodetabek|JAWA TENGAH|JAWA|(0284)321712|(0284)322712
603|BANJARAN D/H SAPURAN (KCU WONOSOBO)|-6.93726,109.135351|JL. RAYA UTARA NO. 21 BANJARAN KEC. ADIWERNA KAB. TEGAL |52194|KAB. TEGAL|Kec. Adiwerna|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0283) 443618|(0283) 443608
604|KETANGGUNGAN|-6.937844, 108.885795|JL. DIPONEGORO NO.141 KETANGGUNGAN DS.DUKUH TENGAH KEC.KETANGGUNGAN, KAB. BREBES|52263|KAB. BREBES|Kec. Ketanggungan|||Luar Jabodetabek|JAWA TENGAH|JAWA|(0285)881846|
605|JATIBARANG|-6.937844, 108.885795|JL. RAYA BARAT, DS. JATIBARANG KIDUL, KEC. JATIBARANG|52415|KAB. TEGAL|#N/A|#N/A||Luar Jabodetabek|JAWA TENGAH|JAWA|(0283) 4514733|
606|PASAR PAGI TEGAL|-6.937844, 108.885795|JL. AHMAD YANI, TEGAL|52113|KOTA TEGAL|Kec. Tegal Barat|Kel. Pekauman||Luar Jabodetabek|JAWA TENGAH|JAWA|(0283) 4532886|
609|SURADADI|-6.874254, 109.276347|Jl. Raya Tegal Pemalang RT 01 / RW 07 Suradadi|52182|KAB. TEGAL|KEC. SURADADI|SURADADI||Luar Jabodetabek|JAWA TENGAH|JAWA|081901084646|
612|UNIV. DIPONEGORO SEMARANG|-6.993557,110.423967|JL.IMAM BARDJO SH NO.1, SEMARANG |50241|KOTA SEMARANG|Kec. Semarang Selatan|Kel. Pleburan|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|"(024) 8413533, 8316410, 8313500, 8453114, 8443044, 8317160, 8454518, 8318824 
 (024) 8452865, 8452866, 8452265, 8454888, 8313072, 8319999, 8310398, 8310399, 8310199, 8310397, 8452201, 8452264, 8453115, 8314380, 8454517"|(024) 8411579
613|GAYAMSARI|-7.008471,110.46331|JL. MAJAPAHIT NO. 376 KOTA SEMARANG|50161|KOTA SEMARANG|Kec. Gayamsari|Kel. Gayamsari|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024)  700173|(024) 6716321
614|TEMBALANG|-7.052804,110.43197|JL.BANYUPUTIH TEMBALANG, SEMARANG - 50275, KAMPUS UNDIP |50275|KOTA SEMARANG|Kec. Tembalang|Kel. Tembalang|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024)  70765688|(024) 7461066
615|UNIVERSITAS SEMARANG D/H KK UNIV. SEMARANG|-6.980929,110.452838|KAMPUS II USM JL. RAYA SUKARNO HATTA|50229|KOTA SEMARANG|Kec. Gunungpati|Kel. Sekaran|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024) 6703855|(024) 6702558
616|MRANGGEN|-7.023371.110.50593|JL. BANDUNGREJO, MRANGGEN, KABUPATEN DEMAK|59567|KAB. DEMAK|Kec. Mranggen|||Luar Jabodetabek|JAWA TENGAH|JAWA|(024) 6773256|
617|KEDUNGMUNDU|-7.022826, 110.463533|JL. KEDUNG MUNDU RAYA  NO. B1 SEMARANG|50276|KOTA SEMARANG|#REF!|#N/A|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024) 6773256|
618|GAJAH|-6.996971, 110.445358|JL. GAJAH NO.8 SEMARANG, KAWASAN PERTOKOAN GAJAH|50161|KOTA SEMARANG|Kec. Gayamsari|Kel. Gayamsari|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024)6715349|(024)6715349
619|POLTEK ILMU PELAYARAN SEMARANG|-6.997456, 110.428636|JL. SINGOSARI 2A SEMARANG|50242|KOTA SEMARANG|#REF!|#N/A|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(024)8311527|(024)8311527
620|GUBUG|-6.997456, 110.428636|JL. M.T. HARYONO NO. 9 RT 001 RW 008, DESA GUBUG, GROBOGAN|58164|KAB. GROBOGAN|Kec. Gubug|Kel. Gubug|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TENGAH|JAWA|(0292) 5137007|
622|WILAYAH 06 - SURABAYA|-7.34467,112.729055|JL. JEND. A. YANI NO. 286 GEDUNG GRAHA PANGERAN LT.3-4|60292|KOTA SURABAYA|Kec. Tenggilis Mejoyo|Kel. Kendangsari|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 8292820 - 26|(031) 8292805 - 8292841
623|BOJONEGORO|-7.151653,111.880878|JL.P.SUDIRMAN NO.17, BOJONEGORO |62111|KAB. BOJONEGORO|Kec. Bojonegoro|Kel. Kadipaten||Luar Jabodetabek|JAWA TIMUR|JAWA|(0353) 881946, 881846, 885946, 881708, 881772, 892770|(0353) 883480
624|BABAT|-7.104747,112.165879|JL. RAYA BABAT NO. 264, KEC. BABAT, LAMONGAN.|62271|KAB. LAMONGAN|Kec. Babat|||Luar Jabodetabek|JAWA TIMUR|JAWA|(0322) 456946, 456746, 456646|(0322) 456846
625|KALITIDU|-7.129339,111.767943|JL. RAYA BOJONEGORO-CEPU KM 15 KEC KALITIDU, BOJONEGORO|62152|KAB. BOJONEGORO|Kec. Kalitidu|||Luar Jabodetabek|JAWA TIMUR|JAWA|(0353) 511464|(0353) 511888
626|SUMBERREJO|-7.17643,112.002472|JL. RAYA BOJONEGORO-SURABAYA KM 15,3 SUMBERREJO,KAB BOJONEGORO|62191|KAB. BOJONEGORO|Kec. Sumberrejo|||Luar Jabodetabek|JAWA TIMUR|JAWA|(0353) 333546|
629|GRAHA PANGERAN SURABAYA|-7.34467,112.729055|JL.ACHMAD YANI NO.286, SURABAYA,GEDUNG GRAHA PANGERAN LT.1-2 |60234|KOTA SURABAYA|Kec. Gayungan|Kel. Dukuh Menanggal|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 8292724, 8292761, 8292762 , 8292765, 8292799, 8292771, 8292797, 8292833, 8292778, 8292836, 8292835 , 8292764, 8292751, 8292840, 8292763|( 031 ) 8292725, 8292773 
630|KETINTANG|-7.309628,112.729044|JL. KETINTANG RAYA NO.42 SURABAYA|60231|KOTA SURABAYA|Kec. Gayungan|Kel. Ketintang|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|( 031)  8292098|(031)  8285489
631|JL.DIPONEGORO|-7.290436,112.736611|JL.DIPONEGORO NO.38, SURABAYA |60241|KOTA SURABAYA|Kec. Wonokromo|Kel. Darmo|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|( 031) 5620677|(031) 5677397
632|WONOKROMO|-7.30382,112.736978|JL.RAYA WONOKROMO NO. 107 SBY, GD.WONOKROMO INDAH |60244|KOTA SURABAYA|Kec. Wonokromo|Kel. Jagir|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|( 031) 8432354|(031) 8491474
633|KUTISARI|-7.329804,112.746841|"RUKO SURYA INTI A3-A6
JL. JEMUR ANDAYANI, SURABAYA "|60291|KOTA SURABAYA|Kec. Tenggilis Mejoyo|Kel. Kutisari|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|( 031)  8473216|(031)  8438464
634|PLAZA MARINA|-7.316417,112.748425|JL. MARGOREJO INDAH 97-99 SURABAYA, PLAZA MARINA SURABAYA|60238|KOTA SURABAYA|Kec. Wonocolo|Kel. Margorejo|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 84905141|(031) 8475892
635|WIYUNG|-7.313906,112.699223|JL. RAYA MENGANTI BLOK A-26 SURABAYA|60288|KOTA SURABAYA|#REF!|#N/A|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 7661853|(031) 7661401
636|G-WALK|-7.286508,112.655986|KOMPLEK RUKO TAMAN GAPURA BLOK J-18 SURABAYA |60216|KOTA SURABAYA|Kec. Lakar Santri|Kel. Lontar|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 7412355|(031) 7412374
637|RUNGKUT|-7.320169,112.770444|JL. RAYA KALIRUNGKUT 23-25 SURABAYA KOMPLEK RUKO SURABAYA COMMERCIAL CENTER KAV. A17 - A18 |60393|KOTA SURABAYA|#REF!|#N/A|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 8791748|
638|PAKUWON TRADE CENTER|-7.291604,112.674127|RUKO THE TERACE KOMPLEKS PTC SURABAYA JL. PUNCAK LONTAR SURABAYA |60123|KOTA SURABAYA|Kec. Kenjeran|Kel. Kenjeran|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 7392192|(031) 7392193
639|JEMURSARI|-7.32516,112.737947|JL. RAYA JEMURSARI NO. 90 SURABAYA|60237|KOTA SURABAYA|Kec. Wonocolo|Kel. Jemur Wonosari|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 8496054|(031) 8496074
640|HR MUHAMMAD|-7.283875,112.691896|JL. HR MUHAMMAD NO 96B DAN 96C SURABAYA|60226|KOTA SURABAYA|Kec. Dukuh Pakis|Kel. Pradah Kali Kendal|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 7384488|(031) 7381088
641|TELKOM DIVRE V|-7.310113,112.728803|JL.KETINTANG NO.156, SURABAYA |60231|KOTA SURABAYA|Kec. Gayungan|Kel. Ketintang|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 3502060|(031) 8288401
642|UPN VETERAN|-7.33221,112.789257|JL. RAYA MEDOKAN AYU 19-C, SURABAYA|55283|KOTA SURABAYA|Kec. Depok (Kab. Sleman)|Kel. Condongcatur|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 8795609,8710210|(031) 8795608
643|LIDAH WETAN|-7.308881,112.674081|JL. RAYA LIDAH WETAN, SURABAYA|60214|KOTA SURABAYA|Kec. Lakar Santri|Kel. Bangkringan|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031)7525853|
644|HIGH POINT|-7.336913,112.738652|APARTEMEN HIGH POINT JL. RAYA SIWALANKERTO NO.161-165 SURABAYA|60236|KOTA SURABAYA|Kec. Wonocolo|Kel. Siwalan Kerto||Luar Jabodetabek|JAWA TIMUR|JAWA|(031)8551068|
648|SIER|-7.330740, 112.758040|RUANG MARKETING PT. SIER, WISMA SIER JL. RUNGKUT INDUSTRI RAYA 10, SURABAYA|60293|KOTA SURABAYA|Kec. Rungkut|Kel. Kali Rungkut|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 8471867|
649|BP2IP|-7.342995,112.794986|JL. GUNUNG ANYAR BOULEVARD NO.1 SURABAYA|60294|KOTA SURABAYA|Kec. Gununganyar|Kel. Gununganyar|IBUKOTA PROPINSI|Luar Jabodetabek|JAWA TIMUR|JAWA|(031)8796041|(031)8790045
651|GRESIK|-7.171708,112.653075|JL.VETERAN NO.142, GRESIK|61122|KAB. GRESIK|Kec. Kebomas|Kel. Sidomoro||Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 3974304-07 , 3982916, 3981621, 3982996, 3984446|(031) 3981912
652|PETROKIMIA GRESIK|-7.159232,112.643943|JL.A.YANI GD.PETRO GRAHA SARANA, GRESIK |61118|KAB. GRESIK|Kec. Gresik|Kel. Tlogopojok||Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 3983896|(031) 3984847
653|LAMONGAN|-7.112306,112.416753|JL. JAKSA AGUNG SUPRAPTO NO.5|62213|KAB. LAMONGAN|Kec. Lamongan|Kel. Sidokumpul||Luar Jabodetabek|JAWA TIMUR|JAWA|(0322) 322680, 314646|(0322) 322859
654|KARTINI|-7.166702,112.641207|JL.KARTINI NO.27-29, GRESIK |61122|KAB. GRESIK|Kec. Kebomas|Kel. Sidomoro||Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 3985450|(031) 3988352
655|BUNGAH|-7.051767,112.575991|JL. RAYA BUNGAH NO.1B KEC. BUNGAH, KAB. GRESIK|61152|KAB. GRESIK|Kec. Bungah|||Luar Jabodetabek|JAWA TIMUR|JAWA|(031) 3940646|(031) 3940646
656|DRIYOREJO|-7.365712,112.627156|JL. RAYA CANGKIR DRIYOREJO, GRESIK|61177|KAB. GRESIK|Kec. Driyorejo|||Luar Jabodetabek|JAWA TIMUR|JAWA|(031)7506083|
657|MANYAR|-7.13198,112.613152|JL RAYA SUKOMULYO, KEC. MANYAR, KAB. GRESIK|61151|KAB. GRESIK|Kec. Manyar|||Luar Jabodetabek|JAWA TIMUR|JAWA|(031)3930361|(031)3930364
658|MENGANTI|-7.293813, 112.590426|JL. RAYA MENGANTI SIDOMULYO RT 01 RW 01, KAB. GRESIK|61174|KAB. GRESIK|Kec. Menganti|#N/A||Luar Jabodetabek|JAWA TIMUR|JAWA|(031)7914618|(031)7914620
663|JOMBANG |-7.545754,112.236966|JL. KH WAHID HASYIM NO. 94 JOMBANG  |61415|KAB. JOMBANG|Kec. Jombang|Ds. Jombang||Luar Jabodetabek|JAWA TIMUR|JAWA|(0321) 861136,861902, '866246,866247,861132, 874232,7259088,7258988, 7259881|(0321) 861854, 853773
664|MOJOAGUNG|-7.57024,112.340028|JL. RAYA GAMBIRAN NO. 166 MOJOAGUNG, JOMBANG|61482|KAB. JOMBANG|Kec. Mojoagung|||Luar Jabodetabek|JAWA TIMUR|JAWA|(0321) 493555, 493500|(0321) 493500
666|PLOSO|"
-7.448748, 112.225116"|JL RAYA PLOSO NO.226 RT 002/007 KELURAHAN LOSARI KECAMATAN PLOSO JOMBANG|61453|KAB. JOMBANG|Kec. Ploso|Kel.Losari||Luar Jabodetabek|JAWA TIMUR|JAWA|(0321)6835151|
668|MADURA D/H PAMEKASAN|-7.158505,113.476705|JLN. KABUPATEN NO.63  KEL.BUGIH,  KEC.PAMEKASAN, PAMEKASAN|69317|KAB. PAMEKASAN|Kec. Pamekasan|Kel. Jungcangcang||Luar Jabodetabek|JAWA TIMUR|JAWA|(0324) 322946-322916,322217, 323196|(0324) 324356
669|SAMPANG|-7.188340,113.242325|JLN. KH.WAHID HASYIM NO.4 A, KEL.GUNUNG SEKAR KEC.KOTA, SAMPANG JAWA TIMUR|69213|KAB. SAMPANG|Kec. Sampang|Kel. Gunungsekar||Luar Jabodetabek|JAWA TIMUR|JAWA|(0323) 322136, 322137|(0323) 322817
670|TEMBERU D/H KAS MOBIL TAMBERU|-6.892465,113.449026|JLN. RAYA TAMBERU, KEL.TAMBERU BARAT KEC.SOKOBANAH, SAMPANG JAWA TIMUR|69262|KAB. SAMPANG|Kec. Sokobanah|||Luar Jabodetabek|JAWA TIMUR|JAWA|(0324) 510385|
671|BANGKALAN|-7.050930,112.733016|JLN. SOEKARNO - HATTA KEL.MLAJAH KEC. BANGKALAN, BANGKALAN JAWA TIMUR|69115|KAB. BANGKALAN|Kec. Bangkalan|#N/A||Luar Jabodetabek|JAWA TIMUR|JAWA| (031)  3093422, 3093421, 3095849| (031)  3097870
672|KETAPANG|-6.895220,113.282377|JL. RAYA KETAPANG-SAMPANG, KEC. SAMPANG, KAB. SAMPANG|69216|KAB. SAMPANG|Kec. Sampang|Kel. Banyuanyar||Luar Jabodetabek|JAWA TIMUR|JAWA|(0323)821946|(0323)823346
677|MOJOKERTO|-7.473999, 112.431724|JL.MAJAPAHIT NO.372, MOJOKERTO |61322|KOTA MOJOKERTO|Kec. Prajurit Kulon|Kel. Miji||Luar Jabodetabek|JAWA TIMUR|JAWA|(0321)  321260, 321231,  328740,  328730|(0321)  322508
678|MOJOSARI|-7.5191,112.5622|JL.HAYAM WURUK NO.78, MOJOSARI |61382|KAB. MOJOKERTO|Kec. Mojosari|||Luar Jabodetabek|JAWA TIMUR|JAWA|(0321) 592210, 592211|(0321) 593180
